PAIR,BID,ASK,TIME
YFI/UST,38017,38071,10-06-21 23:13:51
YFI/UST,38020,38071,10-06-21 23:13:41
YFI/UST,38025,38075,10-06-21 23:13:31
YFI/UST,38030,38084,10-06-21 23:13:21
YFI/UST,38043,38098,10-06-21 23:13:11
YFI/UST,38041,38096,10-06-21 23:13:01
YFI/UST,38040,38096,10-06-21 23:12:51
YFI/UST,38046,38108,10-06-21 23:12:41
YFI/UST,38022,38084,10-06-21 23:12:31
YFI/UST,38030,38089,10-06-21 23:12:21
YFI/UST,38028,38071,10-06-21 23:12:11
YFI/UST,38013,38060,10-06-21 23:12:01
YFI/UST,38014,38051,10-06-21 23:11:51
YFI/UST,38007,38046,10-06-21 23:11:41
YFI/UST,37997,38046,10-06-21 23:11:31
YFI/UST,38011,38064,10-06-21 23:11:21
YFI/UST,38009,38064,10-06-21 23:11:11
YFI/UST,37976,38024,10-06-21 23:11:01
YFI/UST,37973,38033,10-06-21 23:10:51
YFI/UST,37976,38033,10-06-21 23:10:41
YFI/UST,38008,38059,10-06-21 23:10:31
YFI/UST,38057,38083,10-06-21 23:10:21
YFI/UST,38058,38088,10-06-21 23:10:11
YFI/UST,38061,38092,10-06-21 23:10:01
YFI/UST,38057,38089,10-06-21 23:09:51
YFI/UST,38053,38087,10-06-21 23:09:41
YFI/UST,38062,38101,10-06-21 23:09:31
YFI/UST,38055,38094,10-06-21 23:09:21
YFI/UST,38048,38087,10-06-21 23:09:11
YFI/UST,38067,38104,10-06-21 23:09:01
YFI/UST,38052,38079,10-06-21 23:08:51
YFI/UST,38049,38077,10-06-21 23:08:41
YFI/UST,38049,38078,10-06-21 23:08:31
YFI/UST,38050,38085,10-06-21 23:08:21
YFI/UST,38044,38082,10-06-21 23:08:11
YFI/UST,38045,38080,10-06-21 23:08:01
YFI/UST,38052,38085,10-06-21 23:07:51
YFI/UST,38059,38098,10-06-21 23:07:41
YFI/UST,38055,38097,10-06-21 23:07:31
YFI/UST,38056,38096,10-06-21 23:07:21
YFI/UST,38059,38107,10-06-21 23:07:11
YFI/UST,38065,38127,10-06-21 23:07:01
YFI/UST,38058,38119,10-06-21 23:06:51
YFI/UST,38056,38119,10-06-21 23:06:41
YFI/UST,38034,38081,10-06-21 23:06:31
YFI/UST,38025,38071,10-06-21 23:06:20
YFI/UST,38023,38066,10-06-21 23:06:11
YFI/UST,38027,38072,10-06-21 23:06:01
YFI/UST,38029,38078,10-06-21 23:05:51
YFI/UST,38022,38075,10-06-21 23:05:41
YFI/UST,38021,38076,10-06-21 23:05:31
YFI/UST,38020,38077,10-06-21 23:05:21
YFI/UST,38014,38069,10-06-21 23:05:11
YFI/UST,38016,38070,10-06-21 23:05:01
YFI/UST,38013,38057,10-06-21 23:04:51
YFI/UST,38005,38040,10-06-21 23:04:41
YFI/UST,38003,38040,10-06-21 23:04:31
YFI/UST,38001,38040,10-06-21 23:04:21
YFI/UST,37999,38041,10-06-21 23:04:11
YFI/UST,37994,38031,10-06-21 23:04:01
YFI/UST,37994,38048,10-06-21 23:03:51
YFI/UST,37988,38048,10-06-21 23:03:41
YFI/UST,37992,38038,10-06-21 23:03:31
YFI/UST,38030,38058,10-06-21 23:03:21
YFI/UST,38060,38103,10-06-21 23:03:11
YFI/UST,38059,38101,10-06-21 23:03:01
YFI/UST,38059,38100,10-06-21 23:02:51
YFI/UST,38064,38102,10-06-21 23:02:41
YFI/UST,38066,38109,10-06-21 23:02:31
YFI/UST,38055,38109,10-06-21 23:02:21
YFI/UST,38053,38109,10-06-21 23:02:11
YFI/UST,38057,38116,10-06-21 23:02:01
YFI/UST,38065,38118,10-06-21 23:01:51
YFI/UST,38104,38138,10-06-21 23:01:41
YFI/UST,38109,38143,10-06-21 23:01:31
YFI/UST,38095,38130,10-06-21 23:01:21
YFI/UST,38096,38129,10-06-21 23:01:11
YFI/UST,38110,38143,10-06-21 23:01:01
YFI/UST,38103,38136,10-06-21 23:00:51
YFI/UST,38100,38150,10-06-21 23:00:41
YFI/UST,38092,38146,10-06-21 23:00:31
YFI/UST,38088,38138,10-06-21 23:00:21
YFI/UST,38087,38132,10-06-21 23:00:11
YFI/UST,38063,38101,10-06-21 23:00:01
YFI/UST,38064,38101,10-06-21 22:59:51
YFI/UST,38070,38106,10-06-21 22:59:41
YFI/UST,38090,38122,10-06-21 22:59:31
YFI/UST,38093,38123,10-06-21 22:59:21
YFI/UST,38099,38129,10-06-21 22:59:11
YFI/UST,38096,38129,10-06-21 22:59:01
YFI/UST,38094,38128,10-06-21 22:58:51
YFI/UST,38092,38128,10-06-21 22:58:41
YFI/UST,38093,38129,10-06-21 22:58:31
YFI/UST,38083,38116,10-06-21 22:58:21
YFI/UST,38092,38123,10-06-21 22:58:11
YFI/UST,38098,38133,10-06-21 22:58:01
YFI/UST,38098,38131,10-06-21 22:57:51
YFI/UST,38100,38131,10-06-21 22:57:41
YFI/UST,38090,38117,10-06-21 22:57:30
YFI/UST,38089,38117,10-06-21 22:57:21
YFI/UST,38089,38124,10-06-21 22:57:11
YFI/UST,38080,38133,10-06-21 22:57:01
YFI/UST,38077,38132,10-06-21 22:56:51
YFI/UST,38070,38141,10-06-21 22:56:41
YFI/UST,38054,38123,10-06-21 22:56:31
YFI/UST,38055,38123,10-06-21 22:56:21
YFI/UST,38072,38134,10-06-21 22:56:11
YFI/UST,38115,38161,10-06-21 22:56:01
YFI/UST,38114,38165,10-06-21 22:55:51
YFI/UST,38108,38158,10-06-21 22:55:41
YFI/UST,38110,38159,10-06-21 22:55:31
YFI/UST,38109,38158,10-06-21 22:55:21
YFI/UST,38094,38142,10-06-21 22:55:11
YFI/UST,38102,38159,10-06-21 22:55:01
YFI/UST,38094,38159,10-06-21 22:54:51
YFI/UST,38096,38162,10-06-21 22:54:41
YFI/UST,38094,38153,10-06-21 22:54:31
YFI/UST,38082,38128,10-06-21 22:54:21
YFI/UST,38067,38121,10-06-21 22:54:11
YFI/UST,38071,38129,10-06-21 22:54:01
YFI/UST,38068,38128,10-06-21 22:53:51
YFI/UST,38064,38125,10-06-21 22:53:41
YFI/UST,38090,38143,10-06-21 22:53:31
YFI/UST,38089,38143,10-06-21 22:53:21
YFI/UST,38093,38157,10-06-21 22:53:11
YFI/UST,38101,38164,10-06-21 22:53:01
YFI/UST,38081,38145,10-06-21 22:52:51
YFI/UST,38081,38140,10-06-21 22:52:41
YFI/UST,38070,38119,10-06-21 22:52:31
YFI/UST,38064,38113,10-06-21 22:52:21
YFI/UST,38052,38107,10-06-21 22:52:11
YFI/UST,38067,38109,10-06-21 22:52:01
YFI/UST,38069,38106,10-06-21 22:51:51
YFI/UST,38059,38092,10-06-21 22:51:41
YFI/UST,38051,38081,10-06-21 22:51:31
YFI/UST,38051,38082,10-06-21 22:51:21
YFI/UST,38044,38091,10-06-21 22:51:11
YFI/UST,38048,38102,10-06-21 22:51:01
YFI/UST,38043,38095,10-06-21 22:50:51
YFI/UST,38041,38080,10-06-21 22:50:41
YFI/UST,38029,38055,10-06-21 22:50:31
YFI/UST,38027,38057,10-06-21 22:50:21
YFI/UST,38021,38052,10-06-21 22:50:11
YFI/UST,38024,38058,10-06-21 22:50:01
YFI/UST,38020,38058,10-06-21 22:49:51
YFI/UST,38007,38055,10-06-21 22:49:41
YFI/UST,38011,38063,10-06-21 22:49:31
YFI/UST,38004,38050,10-06-21 22:49:21
YFI/UST,38038,38069,10-06-21 22:49:11
YFI/UST,38046,38078,10-06-21 22:49:01
YFI/UST,38037,38075,10-06-21 22:48:51
YFI/UST,38043,38082,10-06-21 22:48:41
YFI/UST,38047,38083,10-06-21 22:48:31
YFI/UST,38049,38082,10-06-21 22:48:21
YFI/UST,38063,38098,10-06-21 22:48:11
YFI/UST,38059,38097,10-06-21 22:48:01
YFI/UST,38054,38100,10-06-21 22:47:51
YFI/UST,38053,38095,10-06-21 22:47:41
YFI/UST,38042,38079,10-06-21 22:47:31
YFI/UST,38036,38091,10-06-21 22:47:21
YFI/UST,38012,38077,10-06-21 22:47:11
YFI/UST,38031,38100,10-06-21 22:47:01
YFI/UST,38033,38095,10-06-21 22:46:51
YFI/UST,38024,38077,10-06-21 22:46:41
YFI/UST,38001,38050,10-06-21 22:46:31
YFI/UST,38009,38057,10-06-21 22:46:21
YFI/UST,38013,38064,10-06-21 22:46:11
YFI/UST,38010,38068,10-06-21 22:46:01
YFI/UST,37990,38070,10-06-21 22:45:51
YFI/UST,38013,38085,10-06-21 22:45:41
YFI/UST,38013,38085,10-06-21 22:45:31
YFI/UST,37987,38042,10-06-21 22:45:21
YFI/UST,37956,38011,10-06-21 22:45:11
YFI/UST,37974,38030,10-06-21 22:45:01
YFI/UST,37974,38031,10-06-21 22:44:51
YFI/UST,37972,38028,10-06-21 22:44:41
YFI/UST,37985,38039,10-06-21 22:44:31
YFI/UST,38000,38049,10-06-21 22:44:21
YFI/UST,37999,38053,10-06-21 22:44:11
YFI/UST,38017,38066,10-06-21 22:44:01
YFI/UST,38011,38059,10-06-21 22:43:51
YFI/UST,38006,38064,10-06-21 22:43:41
YFI/UST,38023,38078,10-06-21 22:43:31
YFI/UST,38005,38063,10-06-21 22:43:21
YFI/UST,38015,38077,10-06-21 22:43:11
YFI/UST,38036,38110,10-06-21 22:43:01
YFI/UST,37998,38078,10-06-21 22:42:51
YFI/UST,37998,38084,10-06-21 22:42:41
YFI/UST,37998,38074,10-06-21 22:42:31
YFI/UST,37976,38034,10-06-21 22:42:21
YFI/UST,37963,38006,10-06-21 22:42:11
